,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
5048,Go First,08:50,19:05,7162,Kolkata,Pune,10h 15m,1,2023-04-06
5049,Go First,19:10,06:45,7162,Kolkata,Pune,11h 35m,1,2023-04-06
5050,Go First,05:45,18:55,7162,Kolkata,Pune,13h 10m,1,2023-04-06
5051,Go First,05:45,20:35,7162,Kolkata,Pune,14h 50m,1,2023-04-06
5052,Go First,05:45,22:00,7162,Kolkata,Pune,16h 15m,1,2023-04-06
5053,Air Asia,20:15,23:15,7546,Kolkata,Pune,3h,Non,2023-04-06
5054,Go First,10:35,13:20,7602,Kolkata,Pune,2h 45m,Non,2023-04-06
5055,IndiGo,09:15,13:20,7617,Kolkata,Pune,4h 5m,1,2023-04-06
5056,IndiGo,20:50,02:00,7877,Kolkata,Pune,5h 10m,1,2023-04-06
5057,IndiGo,20:55,23:40,7932,Kolkata,Pune,2h 45m,Non,2023-04-06
5058,Air India,10:30,18:10,8379,Kolkata,Pune,7h 40m,1,2023-04-06
5059,Air India,10:30,21:10,8379,Kolkata,Pune,10h 40m,1,2023-04-06
5060,Air India,20:15,07:00,8379,Kolkata,Pune,10h 45m,1,2023-04-06
5061,Air India,15:30,07:00,8379,Kolkata,Pune,15h 30m,1,2023-04-06
5062,Air India,10:30,07:00,8379,Kolkata,Pune,20h 30m,1,2023-04-06
5063,Air India,20:15,18:10,8379,Kolkata,Pune,21h 55m,1,2023-04-06
5064,Air India,20:15,21:10,8379,Kolkata,Pune,24h 55m,1,2023-04-06
5065,Air India,15:30,18:10,8379,Kolkata,Pune,26h 40m,1,2023-04-06
5066,IndiGo,16:20,23:10,8786,Kolkata,Pune,6h 50m,1,2023-04-06
5067,Air India,20:15,12:10,8957,Kolkata,Pune,15h 55m,2,2023-04-06
5068,Air India,15:30,12:10,8957,Kolkata,Pune,20h 40m,2,2023-04-06
5069,Air India,10:30,12:10,8957,Kolkata,Pune,25h 40m,2,2023-04-06
5070,Air Asia,13:20,17:05,9650,Kolkata,Pune,3h 45m,1,2023-04-06
5071,IndiGo,19:00,00:15,9661,Kolkata,Pune,5h 15m,1,2023-04-06
5072,IndiGo,16:35,21:45,9823,Kolkata,Pune,5h 10m,1,2023-04-06
5073,IndiGo,14:00,21:45,9823,Kolkata,Pune,7h 45m,1,2023-04-06
5074,IndiGo,04:30,12:15,9823,Kolkata,Pune,7h 45m,1,2023-04-06
5075,IndiGo,18:00,23:30,9832,Kolkata,Pune,5h 30m,1,2023-04-06
5076,IndiGo,23:10,05:45,9832,Kolkata,Pune,6h 35m,1,2023-04-06
5077,IndiGo,08:55,17:15,9832,Kolkata,Pune,8h 20m,1,2023-04-06
5078,Air Asia,16:00,22:35,9844,Kolkata,Pune,6h 35m,1,2023-04-06
5079,Air Asia,14:05,22:35,9844,Kolkata,Pune,8h 30m,1,2023-04-06
5080,IndiGo,06:45,12:15,10191,Kolkata,Pune,5h 30m,1,2023-04-06
5081,IndiGo,18:45,00:25,10273,Kolkata,Pune,5h 40m,1,2023-04-06
5082,IndiGo,12:05,18:25,10273,Kolkata,Pune,6h 20m,1,2023-04-06
5083,IndiGo,21:20,03:55,10273,Kolkata,Pune,6h 35m,1,2023-04-06
5084,IndiGo,16:35,00:25,10273,Kolkata,Pune,7h 50m,1,2023-04-06
5085,IndiGo,19:55,03:55,10273,Kolkata,Pune,8h,1,2023-04-06
5086,IndiGo,18:00,02:15,10327,Kolkata,Pune,8h 15m,1,2023-04-06
5087,IndiGo,05:40,12:15,10978,Kolkata,Pune,6h 35m,1,2023-04-06
5088,Air Asia,08:30,22:35,10997,Kolkata,Pune,14h 5m,1,2023-04-06
5089,Air India,06:50,18:10,11036,Kolkata,Pune,11h 20m,1,2023-04-06
5090,Air India,06:50,21:10,11036,Kolkata,Pune,14h 20m,1,2023-04-06
5091,SpiceJet,06:00,10:50,11071,Kolkata,Pune,4h 50m,1,2023-04-06
5092,Air India,12:00,07:00,11432,Kolkata,Pune,19h,2,2023-04-06
5093,Air India,05:55,07:00,11432,Kolkata,Pune,25h 5m,2,2023-04-06
5094,Air India,12:00,18:10,11432,Kolkata,Pune,30h 10m,2,2023-04-06
5095,Air India,05:55,18:10,11432,Kolkata,Pune,36h 15m,2,2023-04-06
5096,Vistara,15:20,22:55,11462,Kolkata,Pune,7h 35m,1,2023-04-06
5097,Vistara,10:15,19:45,11462,Kolkata,Pune,9h 30m,1,2023-04-06
5098,Vistara,10:15,22:55,11462,Kolkata,Pune,12h 40m,1,2023-04-06
5099,Vistara,20:20,12:35,11462,Kolkata,Pune,16h 15m,1,2023-04-06
5100,Vistara,18:45,12:35,11462,Kolkata,Pune,17h 50m,1,2023-04-06
5101,Vistara,15:20,12:35,11462,Kolkata,Pune,21h 15m,1,2023-04-06
5102,Vistara,20:20,19:45,11462,Kolkata,Pune,23h 25m,1,2023-04-06
5103,Vistara,18:45,19:45,11462,Kolkata,Pune,25h,1,2023-04-06
5104,Vistara,10:15,12:35,11462,Kolkata,Pune,26h 20m,1,2023-04-06
5105,Vistara,20:20,22:55,11462,Kolkata,Pune,26h 35m,1,2023-04-06
5106,Vistara,18:45,22:55,11462,Kolkata,Pune,28h 10m,1,2023-04-06
5107,Vistara,15:20,19:45,11462,Kolkata,Pune,28h 25m,1,2023-04-06
5108,Air Asia,05:25,17:05,11814,Kolkata,Pune,11h 40m,1,2023-04-06
5109,Air India,10:30,07:00,11852,Kolkata,Pune,20h 30m,2,2023-04-06
5110,Air India,10:30,18:10,11852,Kolkata,Pune,31h 40m,2,2023-04-06
5111,Air India,12:00,12:10,12009,Kolkata,Pune,24h 10m,3,2023-04-06
5112,Air India,05:55,12:10,12009,Kolkata,Pune,30h 15m,3,2023-04-06
5113,Air Asia,16:00,05:00,12129,Kolkata,Pune,13h,1,2023-04-06
5114,Air Asia,14:05,05:00,12129,Kolkata,Pune,14h 55m,1,2023-04-06
5115,IndiGo,18:30,00:10,12352,Kolkata,Pune,5h 40m,1,2023-04-06
5116,Air India,10:30,12:10,12429,Kolkata,Pune,25h 40m,3,2023-04-06
5117,IndiGo,15:55,22:05,12457,Kolkata,Pune,6h 10m,1,2023-04-06
5118,IndiGo,21:15,04:25,12457,Kolkata,Pune,7h 10m,1,2023-04-06
5119,Air India,20:15,12:10,12915,Kolkata,Pune,15h 55m,2,2023-04-06
5120,Air India,15:30,12:10,12915,Kolkata,Pune,20h 40m,2,2023-04-06
5121,Air India,10:30,12:10,12915,Kolkata,Pune,25h 40m,2,2023-04-06
5122,Air India,10:30,12:10,12915,Kolkata,Pune,25h 40m,2,2023-04-06
5123,IndiGo,19:10,01:20,13192,Kolkata,Pune,6h 10m,1,2023-04-06
5124,IndiGo,08:50,15:40,13192,Kolkata,Pune,6h 50m,1,2023-04-06
5125,IndiGo,23:45,06:55,13192,Kolkata,Pune,7h 10m,1,2023-04-06
5126,IndiGo,18:10,01:20,13192,Kolkata,Pune,7h 10m,1,2023-04-06
5127,IndiGo,15:15,23:05,13192,Kolkata,Pune,7h 50m,1,2023-04-06
5128,IndiGo,20:20,04:15,13192,Kolkata,Pune,7h 55m,1,2023-04-06
5129,Air Asia,08:30,14:10,13284,Kolkata,Pune,5h 40m,1,2023-04-06
5130,Air India,19:00,18:10,13314,Kolkata,Pune,23h 10m,2,2023-04-06
5131,Air India,19:00,18:10,13314,Kolkata,Pune,23h 10m,2,2023-04-06
5132,Air India,19:00,21:10,13314,Kolkata,Pune,26h 10m,2,2023-04-06
5133,Air India,19:00,21:10,13314,Kolkata,Pune,26h 10m,2,2023-04-06
5134,Air India,19:00,21:10,13314,Kolkata,Pune,26h 10m,2,2023-04-06
5135,Vistara,07:10,12:35,15032,Kolkata,Pune,5h 25m,1,2023-04-06
5136,Vistara,07:10,19:45,15032,Kolkata,Pune,12h 35m,1,2023-04-06
5137,Vistara,07:10,22:55,15032,Kolkata,Pune,15h 45m,1,2023-04-06
5138,IndiGo,18:20,02:30,15895,Kolkata,Pune,8h 10m,1,2023-04-06
5139,SpiceJet,15:35,21:25,17350,Kolkata,Pune,5h 50m,1,2023-04-06
5140,SpiceJet,21:25,21:25,17350,Kolkata,Pune,24h,1,2023-04-06
5141,Vistara,10:25,22:55,18077,Kolkata,Pune,12h 30m,2,2023-04-06
5142,Vistara,10:25,22:55,18077,Kolkata,Pune,12h 30m,2,2023-04-06
5143,Vistara,10:25,22:55,18077,Kolkata,Pune,12h 30m,2,2023-04-06
5144,Vistara,20:30,12:35,18077,Kolkata,Pune,16h 5m,2,2023-04-06
5145,IndiGo,22:25,03:35,19464,Kolkata,Pune,5h 10m,1,2023-04-06
5146,IndiGo,23:55,05:05,19464,Kolkata,Pune,5h 10m,1,2023-04-06
5147,IndiGo,04:40,10:30,19464,Kolkata,Pune,5h 50m,1,2023-04-06
5148,IndiGo,10:45,16:45,19464,Kolkata,Pune,6h,1,2023-04-06
5149,IndiGo,18:15,00:20,19464,Kolkata,Pune,6h 5m,1,2023-04-06
5150,IndiGo,22:25,05:05,19464,Kolkata,Pune,6h 40m,1,2023-04-06
5151,IndiGo,08:35,16:45,19464,Kolkata,Pune,8h 10m,1,2023-04-06
5152,Air India,09:25,21:10,19737,Kolkata,Pune,11h 45m,2,2023-04-06
5153,Air India,17:05,07:00,20787,Kolkata,Pune,13h 55m,2,2023-04-06
5154,Air India,17:00,07:00,20787,Kolkata,Pune,14h,2,2023-04-06
5155,IndiGo,19:20,02:10,20928,Kolkata,Pune,6h 50m,1,2023-04-06
5156,Air India,17:05,12:10,21312,Kolkata,Pune,19h 5m,3,2023-04-06
5157,Air India,05:35,18:10,24639,Kolkata,Pune,12h 35m,2,2023-04-06
5158,Air India,05:35,21:10,24639,Kolkata,Pune,15h 35m,2,2023-04-06
5159,Air Asia,20:15,23:15,5447,Kolkata,Pune,3h,Non,2023-03-25
5160,SpiceJet,14:00,16:15,7544,Kolkata,Pune,2h 15m,Non,2023-03-25
5161,IndiGo,21:00,23:45,7548,Kolkata,Pune,2h 45m,Non,2023-03-25
5162,IndiGo,01:10,03:55,7548,Kolkata,Pune,2h 45m,Non,2023-03-25
5163,Air Asia,13:20,17:05,7550,Kolkata,Pune,3h 45m,1,2023-03-25
5164,IndiGo,18:45,00:20,7557,Kolkata,Pune,5h 35m,1,2023-03-25
5165,IndiGo,16:45,23:25,7557,Kolkata,Pune,6h 40m,1,2023-03-25
5166,IndiGo,08:15,16:25,7557,Kolkata,Pune,8h 10m,1,2023-03-25
5167,IndiGo,14:55,00:20,7557,Kolkata,Pune,9h 25m,1,2023-03-25
5168,IndiGo,04:45,16:25,7557,Kolkata,Pune,11h 40m,1,2023-03-25
5169,Air Asia,16:00,22:35,7558,Kolkata,Pune,6h 35m,1,2023-03-25
5170,Air Asia,14:05,22:35,7558,Kolkata,Pune,8h 30m,1,2023-03-25
5171,Air Asia,05:25,17:05,7558,Kolkata,Pune,11h 40m,1,2023-03-25
5172,Air Asia,16:00,05:00,7558,Kolkata,Pune,13h,1,2023-03-25
5173,Air Asia,08:30,22:35,7558,Kolkata,Pune,14h 5m,1,2023-03-25
5174,Air Asia,14:05,05:00,7558,Kolkata,Pune,14h 55m,1,2023-03-25
5175,IndiGo,13:55,19:10,8229,Kolkata,Pune,5h 15m,1,2023-03-25
5176,IndiGo,16:45,00:00,8229,Kolkata,Pune,7h 15m,1,2023-03-25
5177,IndiGo,14:20,00:00,8229,Kolkata,Pune,9h 40m,1,2023-03-25
5178,Air India,10:30,18:10,8379,Kolkata,Pune,7h 40m,1,2023-03-25
5179,Air India,20:00,07:00,8379,Kolkata,Pune,11h,1,2023-03-25
5180,Air India,10:30,07:00,8379,Kolkata,Pune,20h 30m,1,2023-03-25
5181,Air India,20:00,18:10,8379,Kolkata,Pune,22h 10m,1,2023-03-25
5182,Air India,20:00,21:10,8379,Kolkata,Pune,25h 10m,1,2023-03-25
5183,Air Asia,08:10,01:10,8473,Kolkata,Pune,17h,2,2023-03-25
5184,SpiceJet,22:45,07:25,8884,Kolkata,Pune,8h 40m,1,2023-03-25
5185,SpiceJet,22:45,22:10,8884,Kolkata,Pune,23h 25m,1,2023-03-25
5186,IndiGo,11:05,19:10,8901,Kolkata,Pune,8h 5m,1,2023-03-25
5187,IndiGo,08:50,19:10,8901,Kolkata,Pune,10h 20m,1,2023-03-25
5188,Air India,20:00,12:10,8957,Kolkata,Pune,16h 10m,2,2023-03-25
5189,Air India,10:30,12:10,8957,Kolkata,Pune,25h 40m,2,2023-03-25
5190,Air Asia,16:10,05:00,9021,Kolkata,Pune,12h 50m,2,2023-03-25
5191,IndiGo,12:50,18:40,9101,Kolkata,Pune,5h 50m,1,2023-03-25
5192,IndiGo,08:25,18:40,9101,Kolkata,Pune,10h 15m,1,2023-03-25
5193,IndiGo,06:50,18:40,9101,Kolkata,Pune,11h 50m,1,2023-03-25
5194,Go First,16:50,06:45,9266,Kolkata,Pune,13h 55m,1,2023-03-25
5195,Air Asia,16:10,22:35,9378,Kolkata,Pune,6h 25m,2,2023-03-25
5196,IndiGo,18:25,00:00,9552,Kolkata,Pune,5h 35m,1,2023-03-25
5197,IndiGo,12:50,00:00,9552,Kolkata,Pune,11h 10m,1,2023-03-25
5198,IndiGo,13:55,22:00,9657,Kolkata,Pune,8h 5m,1,2023-03-25
5199,IndiGo,07:05,16:00,9691,Kolkata,Pune,8h 55m,1,2023-03-25
5200,IndiGo,11:05,22:00,9867,Kolkata,Pune,10h 55m,1,2023-03-25
5201,IndiGo,18:15,00:55,9983,Kolkata,Pune,6h 40m,1,2023-03-25
5202,Air India,15:25,07:00,10343,Kolkata,Pune,15h 35m,1,2023-03-25
5203,Air India,15:25,12:10,10343,Kolkata,Pune,20h 45m,2,2023-03-25
5204,Air India,15:25,18:10,10343,Kolkata,Pune,26h 45m,1,2023-03-25
5205,IndiGo,11:05,17:25,10917,Kolkata,Pune,6h 20m,1,2023-03-25
5206,IndiGo,08:50,17:25,10917,Kolkata,Pune,8h 35m,1,2023-03-25
5207,Air India,07:00,18:10,11036,Kolkata,Pune,11h 10m,1,2023-03-25
5208,Air India,07:00,07:00,11036,Kolkata,Pune,24h,1,2023-03-25
5209,Air India,07:00,12:10,11036,Kolkata,Pune,29h 10m,2,2023-03-25
5210,IndiGo,10:45,16:25,11075,Kolkata,Pune,5h 40m,1,2023-03-25
5211,Go First,14:20,20:20,11223,Kolkata,Pune,6h,1,2023-03-25
5212,Go First,14:20,00:10,11223,Kolkata,Pune,9h 50m,1,2023-03-25
5213,Air India,12:00,07:00,11432,Kolkata,Pune,19h,2,2023-03-25
5214,Air India,10:30,07:00,11432,Kolkata,Pune,20h 30m,2,2023-03-25
5215,Air India,05:55,07:00,11432,Kolkata,Pune,25h 5m,2,2023-03-25
5216,Air India,12:00,18:10,11432,Kolkata,Pune,30h 10m,2,2023-03-25
5217,Air India,10:30,18:10,11432,Kolkata,Pune,31h 40m,2,2023-03-25
5218,Air India,05:55,18:10,11432,Kolkata,Pune,36h 15m,2,2023-03-25
5219,Vistara,18:45,00:35,11462,Kolkata,Pune,5h 50m,1,2023-03-25
5220,Vistara,07:10,16:20,11462,Kolkata,Pune,9h 10m,1,2023-03-25
5221,Vistara,20:25,12:35,11462,Kolkata,Pune,16h 10m,1,2023-03-25
5222,Vistara,07:10,00:35,11462,Kolkata,Pune,17h 25m,1,2023-03-25
5223,Vistara,18:45,12:35,11462,Kolkata,Pune,17h 50m,1,2023-03-25
5224,Vistara,20:25,22:55,11462,Kolkata,Pune,26h 30m,1,2023-03-25
5225,Vistara,18:45,22:55,11462,Kolkata,Pune,28h 10m,1,2023-03-25
5226,Vistara,10:15,16:20,11724,Kolkata,Pune,6h 5m,1,2023-03-25
5227,Vistara,15:20,00:35,11724,Kolkata,Pune,9h 15m,1,2023-03-25
5228,Vistara,10:15,00:35,11724,Kolkata,Pune,14h 20m,1,2023-03-25
5229,Vistara,15:20,12:35,11724,Kolkata,Pune,21h 15m,1,2023-03-25
5230,Vistara,10:15,12:35,11724,Kolkata,Pune,26h 20m,1,2023-03-25
5231,IndiGo,14:10,23:20,11738,Kolkata,Pune,9h 10m,1,2023-03-25
5232,IndiGo,15:15,23:10,11915,Kolkata,Pune,7h 55m,1,2023-03-25
5233,IndiGo,10:00,20:45,11915,Kolkata,Pune,10h 45m,1,2023-03-25
5234,Air India,12:00,12:10,12009,Kolkata,Pune,24h 10m,3,2023-03-25
5235,Air India,10:30,12:10,12009,Kolkata,Pune,25h 40m,3,2023-03-25
5236,Air India,05:55,12:10,12009,Kolkata,Pune,30h 15m,3,2023-03-25
5237,Vistara,07:10,19:40,12117,Kolkata,Pune,12h 30m,1,2023-03-25
5238,Vistara,07:10,22:55,12117,Kolkata,Pune,15h 45m,1,2023-03-25
5239,IndiGo,18:20,01:20,12177,Kolkata,Pune,7h,1,2023-03-25
5240,IndiGo,16:50,01:20,12177,Kolkata,Pune,8h 30m,1,2023-03-25
5241,IndiGo,15:15,01:20,12177,Kolkata,Pune,10h 5m,1,2023-03-25
5242,IndiGo,16:05,22:15,12335,Kolkata,Pune,6h 10m,1,2023-03-25
5243,Vistara,15:20,22:55,12380,Kolkata,Pune,7h 35m,1,2023-03-25
5244,Vistara,10:15,19:40,12380,Kolkata,Pune,9h 25m,1,2023-03-25
5245,Vistara,10:15,22:55,12380,Kolkata,Pune,12h 40m,1,2023-03-25
5246,IndiGo,11:30,20:45,12881,Kolkata,Pune,9h 15m,1,2023-03-25
5247,IndiGo,11:30,23:10,12881,Kolkata,Pune,11h 40m,1,2023-03-25
5248,Air India,20:00,12:10,12915,Kolkata,Pune,16h 10m,2,2023-03-25
5249,Air India,10:30,12:10,12915,Kolkata,Pune,25h 40m,2,2023-03-25
5250,Vistara,10:20,22:05,13112,Kolkata,Pune,11h 45m,2,2023-03-25
5251,Vistara,20:25,19:45,13120,Kolkata,Pune,23h 20m,1,2023-03-25
5252,Air Asia,08:45,17:15,13139,Kolkata,Pune,8h 30m,2,2023-03-25
5253,Air India,19:00,18:10,13314,Kolkata,Pune,23h 10m,2,2023-03-25
5254,Air India,19:00,18:10,13314,Kolkata,Pune,23h 10m,2,2023-03-25
5255,Air India,19:00,21:10,13314,Kolkata,Pune,26h 10m,2,2023-03-25
5256,Air India,19:00,21:10,13314,Kolkata,Pune,26h 10m,2,2023-03-25
5257,Air India,19:00,21:10,13314,Kolkata,Pune,26h 10m,2,2023-03-25
5258,Vistara,10:20,22:05,13742,Kolkata,Pune,11h 45m,2,2023-03-25
5259,Vistara,10:15,22:05,14739,Kolkata,Pune,11h 50m,2,2023-03-25
5260,Vistara,10:15,22:05,14739,Kolkata,Pune,11h 50m,2,2023-03-25
5261,IndiGo,14:15,23:45,16293,Kolkata,Pune,9h 30m,1,2023-03-25
5262,IndiGo,18:50,02:15,16911,Kolkata,Pune,7h 25m,1,2023-03-25
5263,IndiGo,19:25,02:10,17300,Kolkata,Pune,6h 45m,1,2023-03-25
5264,IndiGo,15:20,02:10,17300,Kolkata,Pune,10h 50m,1,2023-03-25
5265,Air India,16:15,07:00,20262,Kolkata,Pune,14h 45m,2,2023-03-25
5266,Air India,17:10,07:00,20787,Kolkata,Pune,13h 50m,2,2023-03-25
5267,Air India,16:15,12:10,20787,Kolkata,Pune,19h 55m,3,2023-03-25
5268,Air India,17:10,12:10,21312,Kolkata,Pune,19h,3,2023-03-25
5269,Air India,05:35,18:10,28524,Kolkata,Pune,12h 35m,2,2023-03-25
5270,Go First,16:40,22:30,7162,Kolkata,Pune,5h 50m,1,2023-04-01
5271,Go First,19:10,01:00,7162,Kolkata,Pune,5h 50m,1,2023-04-01
5272,Go First,14:20,20:35,7162,Kolkata,Pune,6h 15m,1,2023-04-01
5273,Go First,14:20,22:00,7162,Kolkata,Pune,7h 40m,1,2023-04-01
5274,Go First,08:50,19:05,7162,Kolkata,Pune,10h 15m,1,2023-04-01
5275,Go First,19:10,06:45,7162,Kolkata,Pune,11h 35m,1,2023-04-01
5276,Go First,05:45,18:55,7162,Kolkata,Pune,13h 10m,1,2023-04-01
5277,Go First,05:45,20:35,7162,Kolkata,Pune,14h 50m,1,2023-04-01
5278,Go First,05:45,22:00,7162,Kolkata,Pune,16h 15m,1,2023-04-01
5279,IndiGo,20:50,02:00,7825,Kolkata,Pune,5h 10m,1,2023-04-01
5280,IndiGo,23:10,05:45,7826,Kolkata,Pune,6h 35m,1,2023-04-01
5281,Air Asia,20:15,23:15,8076,Kolkata,Pune,3h,Non,2023-04-01
5282,IndiGo,16:20,23:10,8261,Kolkata,Pune,6h 50m,1,2023-04-01
5283,IndiGo,20:55,23:40,8300,Kolkata,Pune,2h 45m,Non,2023-04-01
5284,Air India,15:25,21:10,8379,Kolkata,Pune,5h 45m,1,2023-04-01
5285,Air India,10:30,18:10,8379,Kolkata,Pune,7h 40m,1,2023-04-01
5286,Air India,10:30,21:10,8379,Kolkata,Pune,10h 40m,1,2023-04-01
5287,Air India,20:15,07:00,8379,Kolkata,Pune,10h 45m,1,2023-04-01
5288,Air India,15:25,07:00,8379,Kolkata,Pune,15h 35m,1,2023-04-01
5289,Air India,10:30,07:00,8379,Kolkata,Pune,20h 30m,1,2023-04-01
5290,Air India,20:15,18:10,8379,Kolkata,Pune,21h 55m,1,2023-04-01
5291,Air India,20:15,21:10,8379,Kolkata,Pune,24h 55m,1,2023-04-01
5292,Air India,15:25,18:10,8379,Kolkata,Pune,26h 45m,1,2023-04-01
5293,Air Asia,13:20,17:05,8390,Kolkata,Pune,3h 45m,1,2023-04-01
5294,Air India,20:15,12:10,8957,Kolkata,Pune,15h 55m,2,2023-04-01
5295,Air India,15:25,12:10,8957,Kolkata,Pune,20h 45m,2,2023-04-01
5296,Air India,10:30,12:10,8957,Kolkata,Pune,25h 40m,2,2023-04-01
5297,IndiGo,16:35,21:45,9118,Kolkata,Pune,5h 10m,1,2023-04-01
5298,IndiGo,18:45,00:25,9118,Kolkata,Pune,5h 40m,1,2023-04-01
5299,IndiGo,12:05,18:25,9118,Kolkata,Pune,6h 20m,1,2023-04-01
5300,IndiGo,21:20,03:55,9118,Kolkata,Pune,6h 35m,1,2023-04-01
5301,IndiGo,14:00,21:45,9118,Kolkata,Pune,7h 45m,1,2023-04-01
5302,IndiGo,16:35,00:25,9118,Kolkata,Pune,7h 50m,1,2023-04-01
5303,IndiGo,19:55,03:55,9118,Kolkata,Pune,8h,1,2023-04-01
5304,IndiGo,19:00,00:15,9257,Kolkata,Pune,5h 15m,1,2023-04-01
5305,Air Asia,05:25,17:05,9503,Kolkata,Pune,11h 40m,1,2023-04-01
5306,IndiGo,20:50,05:25,9840,Kolkata,Pune,8h 35m,1,2023-04-01
5307,Air Asia,16:00,22:35,9844,Kolkata,Pune,6h 35m,1,2023-04-01
5308,Air Asia,14:05,22:35,9844,Kolkata,Pune,8h 30m,1,2023-04-01
5309,Air Asia,08:30,22:35,9844,Kolkata,Pune,14h 5m,1,2023-04-01
5310,IndiGo,18:00,23:30,10252,Kolkata,Pune,5h 30m,1,2023-04-01
5311,IndiGo,18:00,02:15,10327,Kolkata,Pune,8h 15m,1,2023-04-01
5312,IndiGo,14:40,19:20,10569,Kolkata,Pune,4h 40m,1,2023-04-01
5313,Air India,12:00,07:00,11432,Kolkata,Pune,19h,2,2023-04-01
5314,Air India,10:30,07:00,11432,Kolkata,Pune,20h 30m,2,2023-04-01
5315,Air India,05:55,07:00,11432,Kolkata,Pune,25h 5m,2,2023-04-01
5316,Air India,12:00,18:10,11432,Kolkata,Pune,30h 10m,2,2023-04-01
5317,Air India,10:30,18:10,11432,Kolkata,Pune,31h 40m,2,2023-04-01
5318,Air India,05:55,18:10,11432,Kolkata,Pune,36h 15m,2,2023-04-01
5319,Vistara,15:20,22:55,11462,Kolkata,Pune,7h 35m,1,2023-04-01
5320,Vistara,20:20,22:55,11462,Kolkata,Pune,26h 35m,1,2023-04-01
5321,Vistara,18:45,22:55,11462,Kolkata,Pune,28h 10m,1,2023-04-01
5322,Vistara,10:15,22:55,11724,Kolkata,Pune,12h 40m,1,2023-04-01
5323,IndiGo,18:30,00:10,11755,Kolkata,Pune,5h 40m,1,2023-04-01
5324,Air India,06:50,18:10,11960,Kolkata,Pune,11h 20m,1,2023-04-01
5325,Air India,06:50,21:10,11960,Kolkata,Pune,14h 20m,1,2023-04-01
5326,Air India,12:00,12:10,12009,Kolkata,Pune,24h 10m,3,2023-04-01
5327,Air India,10:30,12:10,12009,Kolkata,Pune,25h 40m,3,2023-04-01
5328,Air India,05:55,12:10,12009,Kolkata,Pune,30h 15m,3,2023-04-01
5329,IndiGo,15:15,23:05,12089,Kolkata,Pune,7h 50m,1,2023-04-01
5330,IndiGo,11:40,20:05,12089,Kolkata,Pune,8h 25m,1,2023-04-01
5331,Vistara,20:20,12:35,12117,Kolkata,Pune,16h 15m,1,2023-04-01
5332,Vistara,18:45,12:35,12117,Kolkata,Pune,17h 50m,1,2023-04-01
5333,Vistara,15:20,12:35,12117,Kolkata,Pune,21h 15m,1,2023-04-01
5334,Vistara,20:20,19:45,12117,Kolkata,Pune,23h 25m,1,2023-04-01
5335,Vistara,18:45,19:45,12117,Kolkata,Pune,25h,1,2023-04-01
5336,Vistara,15:20,19:45,12117,Kolkata,Pune,28h 25m,1,2023-04-01
5337,Air Asia,16:00,05:00,12129,Kolkata,Pune,13h,1,2023-04-01
5338,Air Asia,14:05,05:00,12129,Kolkata,Pune,14h 55m,1,2023-04-01
5339,IndiGo,19:10,01:20,12194,Kolkata,Pune,6h 10m,1,2023-04-01
5340,IndiGo,18:10,01:20,12194,Kolkata,Pune,7h 10m,1,2023-04-01
5341,IndiGo,16:45,01:20,12194,Kolkata,Pune,8h 35m,1,2023-04-01
5342,IndiGo,15:55,22:05,12352,Kolkata,Pune,6h 10m,1,2023-04-01
5343,IndiGo,21:15,04:25,12352,Kolkata,Pune,7h 10m,1,2023-04-01
5344,Vistara,10:15,19:45,12380,Kolkata,Pune,9h 30m,1,2023-04-01
5345,Vistara,10:15,12:35,12380,Kolkata,Pune,26h 20m,1,2023-04-01
5346,IndiGo,20:20,04:15,12772,Kolkata,Pune,7h 55m,1,2023-04-01
5347,IndiGo,19:10,04:15,12772,Kolkata,Pune,9h 5m,1,2023-04-01
5348,IndiGo,23:45,06:55,12898,Kolkata,Pune,7h 10m,1,2023-04-01
5349,Air India,20:15,12:10,12915,Kolkata,Pune,15h 55m,2,2023-04-01
5350,Air India,15:25,12:10,12915,Kolkata,Pune,20h 45m,2,2023-04-01
5351,Air India,10:30,12:10,12915,Kolkata,Pune,25h 40m,2,2023-04-01
5352,Air India,19:00,18:10,13314,Kolkata,Pune,23h 10m,2,2023-04-01
5353,Air India,19:00,18:10,13314,Kolkata,Pune,23h 10m,2,2023-04-01
5354,Air India,19:00,21:10,13314,Kolkata,Pune,26h 10m,2,2023-04-01
5355,Air India,19:00,21:10,13314,Kolkata,Pune,26h 10m,2,2023-04-01
5356,Air India,19:00,21:10,13314,Kolkata,Pune,26h 10m,2,2023-04-01
5357,Vistara,07:10,22:55,16082,Kolkata,Pune,15h 45m,1,2023-04-01
5358,IndiGo,16:50,01:35,16606,Kolkata,Pune,8h 45m,1,2023-04-01
5359,Vistara,07:10,19:45,16737,Kolkata,Pune,12h 35m,1,2023-04-01
5360,IndiGo,18:20,02:30,16752,Kolkata,Pune,8h 10m,1,2023-04-01
5361,SpiceJet,15:35,21:25,17350,Kolkata,Pune,5h 50m,1,2023-04-01
5362,SpiceJet,21:25,21:25,17350,Kolkata,Pune,24h,1,2023-04-01
5363,Vistara,10:25,22:55,18339,Kolkata,Pune,12h 30m,2,2023-04-01
5364,Vistara,10:25,22:55,18339,Kolkata,Pune,12h 30m,2,2023-04-01
